day,month,date,outlet_id,outlet_name,media_type,unit_of_analysis,topic_economy,topic_debates,topic_employment,topic_nhs,topic_polls,topic_schools,immigration,topic_eu,topic_housing,con_mention,lab_mention,ld_mention,snp_mention,pc_mention,ukip_mention,green_mention,cameron,miliband,clegg,sturgeon,wood,farage,bennett,tone_overall,posemo_overall,negemo_overall,con_tone,con_posemo,con_negemo,lab_tone,lab_posemo,lab_negemo,ld_tone,ld_posemo,ld_negemo,snp_tone,snp_posemo,snp_negemo,pc_tone,pc_posemo,pc_negemo,ukip_tone,ukip_posemo,ukip_negemo,green_tone,green_posemo,green_negemo,cameron_tone,cameron_posemo,cameron_negemo,miliband_tone,miliband_posemo,miliband_negemo,clegg_tone,clegg_posemo,clegg_negemo,sturgeon_tone,sturgeon_posemo,sturgeon_negemo,wood_tone,wood_posemo,wood_negemo,farage_tone,farage_posemo,farage_negemo,bennett_tone,bennett_posemo,bennett_negemo
18,4,18apr2015,87,UKIP party tweets,social_media,tweet,0,0,0,.0625,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19,4,19apr2015,87,UKIP party tweets,social_media,tweet,0,.15384616,0,0,0,0,0,.07692308,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
20,4,20apr2015,87,UKIP party tweets,social_media,tweet,.045454547,.090909094,0,0,0,0,0,.090909094,.022727273, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
21,4,21apr2015,87,UKIP party tweets,social_media,tweet,.13793103,.068965517,.068965517,.034482758,0,.034482758,.034482758,.034482758,.034482758, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22,4,22apr2015,87,UKIP party tweets,social_media,tweet,.16071428,.14285715,.035714287,.053571429,0,.017857144,.035714287,.2857143,.19642857, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23,4,23apr2015,87,UKIP party tweets,social_media,tweet,.11111111,.055555556,0,0,0,.074074075,.018518519,.037037037,.018518519, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24,4,24apr2015,87,UKIP party tweets,social_media,tweet,0,.030303031,0,.030303031,0,0,.18181819,0,.060606062, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
25,4,25apr2015,87,UKIP party tweets,social_media,tweet,.032258064,0,.032258064,0,.16129032,0,0,.064516127,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26,4,26apr2015,87,UKIP party tweets,social_media,tweet,.15384616,0,0,.07692308,0,0,0,.23076923,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
27,4,27apr2015,87,UKIP party tweets,social_media,tweet,.045454547,.045454547,.022727273,.11363637,0,.022727273,.13636364,.13636364,.18181819, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
28,4,28apr2015,87,UKIP party tweets,social_media,tweet,.016393442,.1147541,.065573767,.065573767,.049180329,.049180329,.065573767,.098360658,.049180329, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
29,4,29apr2015,87,UKIP party tweets,social_media,tweet,0,.06666667,0,.12,.013333334,0,.23999999,.47999999,.013333334, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30,4,30apr2015,87,UKIP party tweets,social_media,tweet,.014184397,.028368793,.021276595,.13475177,.0070921984,.021276595,.11347517,.12765957,.063829787, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1,5,01may2015,87,UKIP party tweets,social_media,tweet,.017857144,.10714286,0,.035714287,0,.053571429,.053571429,.125,.017857144, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,5,02may2015,87,UKIP party tweets,social_media,tweet,.032258064,.096774191,0,.064516127,0,0,.032258064,.096774191,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3,5,03may2015,87,UKIP party tweets,social_media,tweet,.044117648,0,.014705882,.014705882,.029411765,.05882353,0,.13235295,.044117648, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4,5,04may2015,87,UKIP party tweets,social_media,tweet,.012987013,.038961038,.012987013,.051948052,.038961038,0,.025974026,.19480519,.038961038, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5,5,05may2015,87,UKIP party tweets,social_media,tweet,0,.12820514,0,0,.07692308,0,0,.15384616,.025641026, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6,5,06may2015,87,UKIP party tweets,social_media,tweet,0,0,.012987013,.090909094,.051948052,0,.038961038,.33766234,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7,5,07may2015,87,UKIP party tweets,social_media,tweet,0,0,.01369863,.10958904,.16438356,.04109589,.02739726,.369863,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30,3,30mar2015,88,SNP party tweets,social_media,tweet,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31,3,31mar2015,88,SNP party tweets,social_media,tweet,.050000001,0,0,0,.15000001,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1,4,01apr2015,88,SNP party tweets,social_media,tweet,.060606062,0,.12121212,.12121212,.090909094,.030303031,0,0,.030303031, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,02apr2015,88,SNP party tweets,social_media,tweet,.086734697,.11734694,.020408163,.081632651,.030612245,.06122449,.025510205,.030612245,.025510205, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3,4,03apr2015,88,SNP party tweets,social_media,tweet,.02631579,.13157895,0,.02631579,.02631579,.02631579,.02631579,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4,4,04apr2015,88,SNP party tweets,social_media,tweet,.023255814,.023255814,0,.069767445,.046511628,0,0,0,.069767445, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5,4,05apr2015,88,SNP party tweets,social_media,tweet,0,0,0,0,.043478262,0,0,0,.043478262, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6,4,06apr2015,88,SNP party tweets,social_media,tweet,0,0,0,.21052632,.10526316,0,0,0,.21052632, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7,4,07apr2015,88,SNP party tweets,social_media,tweet,.047619049,.05952381,.047619049,.035714287,0,.05952381,0,.011904762,.023809524, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8,4,08apr2015,88,SNP party tweets,social_media,tweet,.093023255,.023255814,.023255814,.046511628,.023255814,0,0,.023255814,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9,4,09apr2015,88,SNP party tweets,social_media,tweet,0,.074074075,0,.11111111,.18518518,.037037037,0,0,.037037037, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10,4,10apr2015,88,SNP party tweets,social_media,tweet,.037037037,.037037037,0,.14814815,.11111111,0,0,0,.037037037, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11,4,11apr2015,88,SNP party tweets,social_media,tweet,0,0,0,.06666667,0,0,0,0,.06666667, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12,4,12apr2015,88,SNP party tweets,social_media,tweet,.16,.079999998,.039999999,.039999999,.039999999,0,0,.039999999,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13,4,13apr2015,88,SNP party tweets,social_media,tweet,.15254237,.016949153,.016949153,.016949153,.033898305,.016949153,0,0,.10169491, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
14,4,14apr2015,88,SNP party tweets,social_media,tweet,.039999999,.039999999,.039999999,.079999998,0,0,0,.039999999,.079999998, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
15,4,15apr2015,88,SNP party tweets,social_media,tweet,.041666668,0,.083333336,.041666668,0,0,0,0,.041666668, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
16,4,16apr2015,88,SNP party tweets,social_media,tweet,.070707068,.54545456,.05050505,.05050505,.060606062,.01010101,.030303031,.01010101,.030303031, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
17,4,17apr2015,88,SNP party tweets,social_media,tweet,0,.073170729,.024390243,.073170729,.024390243,.048780486,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18,4,18apr2015,88,SNP party tweets,social_media,tweet,.039999999,0,0,.039999999,.039999999,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19,4,19apr2015,88,SNP party tweets,social_media,tweet,.069767445,0,.046511628,.023255814,0,.069767445,0,.069767445,.069767445, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
20,4,20apr2015,88,SNP party tweets,social_media,tweet,.057692308,0,.01923077,.048076924,.01923077,.028846154,0,.01923077,.057692308, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
21,4,21apr2015,88,SNP party tweets,social_media,tweet,.06666667,0,.044444446,.06666667,.06666667,.022222223,0,0,.022222223, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22,4,22apr2015,88,SNP party tweets,social_media,tweet,.24242425,.12121212,.090909094,.12121212,0,0,0,.030303031,.030303031, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23,4,23apr2015,88,SNP party tweets,social_media,tweet,.07692308,0,.025641026,.051282052,0,.025641026,0,0,.025641026, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24,4,24apr2015,88,SNP party tweets,social_media,tweet,0,.043478262,0,.13043478,.043478262,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
25,4,25apr2015,88,SNP party tweets,social_media,tweet,0,0,0,.027777778,0,0,0,0,.027777778, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26,4,26apr2015,88,SNP party tweets,social_media,tweet,.059999999,0,.02,.059999999,.079999998,.079999998,0,.02,.02, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
27,4,27apr2015,88,SNP party tweets,social_media,tweet,.042857144,.014285714,0,.1,.11428571,.014285714,0,.014285714,.028571429, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
28,4,28apr2015,88,SNP party tweets,social_media,tweet,.03846154,.07692308,.03846154,.03846154,0,0,0,.01923077,.11538462, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
29,4,29apr2015,88,SNP party tweets,social_media,tweet,.14285715,.047619049,0,.047619049,.16666667,0,0,.047619049,.023809524, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30,4,30apr2015,88,SNP party tweets,social_media,tweet,.015384615,0,.015384615,.046153847,.015384615,.046153847,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1,5,01may2015,88,SNP party tweets,social_media,tweet,0,0,.02631579,0,.02631579,.02631579,0,.02631579,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,5,02may2015,88,SNP party tweets,social_media,tweet,.022222223,0,0,0,.044444446,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3,5,03may2015,88,SNP party tweets,social_media,tweet,.022222223,.022222223,.022222223,.044444446,.044444446,0,0,.022222223,.088888891, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4,5,04may2015,88,SNP party tweets,social_media,tweet,.054054055,0,0,.054054055,0,.054054055,0,0,.027027028, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5,5,05may2015,88,SNP party tweets,social_media,tweet,.016129032,0,.032258064,.080645159,.048387095,0,0,0,.016129032, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6,5,06may2015,88,SNP party tweets,social_media,tweet,0,0,.01754386,.01754386,.12280702,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7,5,07may2015,88,SNP party tweets,social_media,tweet,0,0,0,0,.33333334,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30,3,30mar2015,89,PC party tweets,social_media,tweet,0,.03125,0,0,0,0,.03125,.03125,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31,3,31mar2015,89,PC party tweets,social_media,tweet,.10869565,.065217391,.065217391,.021739131,0,.021739131,0,.086956523,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1,4,01apr2015,89,PC party tweets,social_media,tweet,0,0,0,.041666668,0,.041666668,0,.041666668,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,02apr2015,89,PC party tweets,social_media,tweet,.065693431,.01459854,.036496349,.14598539,0,.05109489,.02919708,.12408759,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3,4,03apr2015,89,PC party tweets,social_media,tweet,.07692308,.15384616,.03846154,.07692308,.03846154,.03846154,0,0,.11538462, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4,4,04apr2015,89,PC party tweets,social_media,tweet,0,0,0,0,0,0,0,.055555556,.11111111, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5,4,05apr2015,89,PC party tweets,social_media,tweet,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6,4,06apr2015,89,PC party tweets,social_media,tweet,.125,.03125,.03125,.03125,0,.03125,0,.03125,.03125, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7,4,07apr2015,89,PC party tweets,social_media,tweet,.033333335,.088888891,0,.022222223,0,.044444446,0,.077777781,.011111111, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8,4,08apr2015,89,PC party tweets,social_media,tweet,0,.057142857,0,.028571429,.028571429,0,0,.028571429,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9,4,09apr2015,89,PC party tweets,social_media,tweet,.079999998,.039999999,.079999998,.12,0,0,0,.039999999,.039999999, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10,4,10apr2015,89,PC party tweets,social_media,tweet,.14285715,.020408163,.081632651,.081632651,.020408163,0,0,.06122449,.040816326, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11,4,11apr2015,89,PC party tweets,social_media,tweet,0,0,0,0,0,0,0,0,.035714287, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12,4,12apr2015,89,PC party tweets,social_media,tweet,.090909094,0,.090909094,.18181819,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13,4,13apr2015,89,PC party tweets,social_media,tweet,.10869565,.043478262,.043478262,.021739131,0,0,0,.10869565,.021739131, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
14,4,14apr2015,89,PC party tweets,social_media,tweet,.125,0,.071428575,.11607143,0,.017857144,0,.080357142,.035714287, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
15,4,15apr2015,89,PC party tweets,social_media,tweet,.042857144,.057142857,.014285714,.057142857,.042857144,.014285714,0,.1,.028571429, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
16,4,16apr2015,89,PC party tweets,social_media,tweet,.061349694,.46625766,.036809817,.073619634,.0061349692,0,.018404908,.092024542,.049079753, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
17,4,17apr2015,89,PC party tweets,social_media,tweet,0,.043478262,.043478262,.10869565,0,.043478262,0,.13043478,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18,4,18apr2015,89,PC party tweets,social_media,tweet,.046511628,0,0,.069767445,0,.023255814,0,.023255814,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19,4,19apr2015,89,PC party tweets,social_media,tweet,.083333336,0,.027777778,.027777778,0,0,0,.083333336,.055555556, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
